date,PM2.5,Temperature,Humidity,WindSpeed,Precipitation,CO,NO2,SO2,O3,Lag_PM2.5,month,season_Spring,season_Summer,season_Autumn,season_Winter
2024-10-24,41.0036,11.69,65.97,2.02,0.0,0.5549,39.8869,2.7321,28.7107,20.7571,10,0,0,1,0
2024-10-25,106.0155,11.58,81.96,1.02,0.0,0.7706,44.0476,2.769,34.9119,41.0036,10,0,0,1,0
2024-10-26,151.8119,10.68,87.69,1.19,0.09,1.0762,44.1798,2.9476,28.0917,106.0155,10,0,0,1,0
2024-10-27,14.5798,10.28,63.8,2.29,0.0,0.3245,20.475,2.5298,35.931,151.8119,10,0,0,1,0
2024-10-28,22.0512,9.83,66.1,1.51,0.0,0.4118,34.9012,2.6786,30.3012,14.5798,10,0,0,1,0
2024-10-29,65.2655,11.4,69.48,1.68,0.0,0.6217,47.3929,2.7381,30.0607,22.0512,10,0,0,1,0
2024-10-30,64.5167,10.55,76.16,1.33,0.0,0.8173,43.7643,3.244,27.1964,65.2655,10,0,0,1,0
2024-10-31,95.956,11.43,90.51,0.84,0.01,0.88,47.1393,2.5024,15.3512,64.5167,10,0,0,1,0
2024-11-01,96.2583,12.48,72.3,1.4,0.0,0.893,32.481,2.8417,34.4821,95.956,11,0,0,1,0
2024-11-02,81.2155,11.08,83.01,1.53,0.01,0.8627,31.706,2.3929,23.0143,96.2583,11,0,0,1,0
2024-11-03,44.3833,10.29,62.92,3.79,0.09,0.5893,19.269,2.7964,43.1702,81.2155,11,0,0,1,0
2024-11-04,3.5571,4.9,48.58,2.53,0.01,0.2542,14.6786,2.4536,36.3929,44.3833,11,0,0,1,0
2024-11-05,15.6036,5.34,56.77,2.13,0.0,0.416,33.5857,2.8738,17.925,3.5571,11,0,0,1,0
2024-11-06,29.3548,6.13,61.18,1.52,0.0,0.5686,44.2167,3.4488,17.5595,15.6036,11,0,0,1,0
2024-11-07,67.7369,7.09,74.27,1.01,0.0,0.7964,57.9048,3.9476,15.3595,29.3548,11,0,0,1,0
2024-11-08,111.6238,7.8,84.41,1.17,0.0,0.8779,57.2571,3.4131,23.4929,67.7369,11,0,0,1,0
2024-11-09,118.281,8.48,89.49,1.6,0.0,0.8719,48.919,3.4345,25.9893,111.6238,11,0,0,1,0
2024-11-10,91.3036,10.44,82.12,1.8,0.11,0.6804,33.7762,2.8881,34.0214,118.281,11,0,0,1,0
2024-11-11,52.7702,8.4,86.9,0.96,0.05,0.8333,38.9345,2.9976,12.9619,91.3036,11,0,0,1,0
2024-11-12,60.9607,8.37,67.95,1.89,0.0,0.7388,34.594,2.4929,20.9429,52.7702,11,0,0,1,0
2024-11-13,56.175,8.22,89.24,0.89,7.91,0.8539,39.0131,2.7607,9.4845,60.9607,11,0,0,1,0
2024-11-14,34.7,11.48,74.76,1.47,3.92,0.8058,33.2762,2.7262,18.0024,56.175,11,0,0,1,0
2024-11-15,48.5917,9.6,76.1,1.33,0.5,0.9292,38.3488,2.8964,12.7048,34.7,11,0,0,1,0
2024-11-16,19.0131,6.62,50.27,3.49,0.0,0.408,20.9631,2.8595,43.3143,48.5917,11,0,0,1,0
2024-11-17,6.5595,2.71,51.73,2.34,0.01,0.234,18.6774,2.8619,43.6524,19.0131,11,0,0,1,0
2024-11-18,16.3905,-0.21,67.32,1.7,0.0,0.4713,31.5345,3.3131,17.4202,6.5595,11,0,0,1,0
2024-11-19,33.1405,2.99,76.34,1.01,0.0,0.601,39.1405,2.8226,10.956,16.3905,11,0,0,1,0
2024-11-20,45.275,4.38,69.47,2.32,0.0,0.6323,40.8702,2.7155,15.6536,33.1405,11,0,0,1,0
2024-11-21,12.2048,5.09,59.99,2.6,0.0,0.3208,27.2631,2.5667,34.0286,45.275,11,0,0,1,0
2024-11-22,11.6024,4.14,69.4,1.62,0.0,0.4129,37.1821,2.825,24.0369,12.2048,11,0,0,1,0
2024-11-23,29.4857,3.02,86.48,1.6,0.0,0.5856,29.8774,3.0298,24.756,11.6024,11,0,0,1,0
2024-11-24,64.6869,3.15,91.05,1.15,0.44,0.8606,43.6345,3.1238,7.6667,29.4857,11,0,0,1,0
2024-11-25,30.1524,1.61,66.78,4.07,4.72,0.4367,20.7083,2.7345,35.7488,64.6869,11,0,0,1,0
2024-11-26,1.981,-3.54,40.06,4.93,0.04,0.2058,4.8607,2.7131,55.3381,30.1524,11,0,0,1,0
2024-11-27,4.2024,-3.2,39.46,6.13,0.0,0.2195,5.0202,2.7452,53.6988,1.981,11,0,0,1,0
2024-11-28,5.081,-0.6,51.17,4.95,0.0,0.1858,7.225,2.4369,44.4881,4.2024,11,0,0,1,0
2024-11-29,11.9143,2.64,70.16,2.5,0.0,0.3155,29.9202,2.5952,30.556,5.081,11,0,0,1,0
2024-11-30,19.9095,4.9,62.3,1.88,0.0,0.496,44.6476,3.0583,17.2893,11.9143,11,0,0,1,0
2024-12-01,29.006,4.14,60.24,2.79,0.0,0.5301,37.8738,3.8964,23.2667,19.9095,12,0,0,0,1
2024-12-02,3.8571,-1.77,43.63,2.66,0.0,0.2367,11.2667,2.6952,50.2167,29.006,12,0,0,0,1
2024-12-03,14.5048,-1.05,54.41,2.24,0.0,0.3673,30.2679,2.4952,23.9762,3.8571,12,0,0,0,1
2024-12-04,17.2524,-0.31,57.34,2.4,0.0,0.3658,32.8095,2.7619,29.7512,14.5048,12,0,0,0,1
2024-12-05,9.15,-0.36,58.28,2.75,0.0,0.2543,16.0798,2.3869,42.5369,17.2524,12,0,0,0,1
2024-12-06,9.1036,-1.19,58.5,2.16,0.0,0.2683,22.0512,2.2798,28.9,9.15,12,0,0,0,1
2024-12-07,5.7143,-3.83,50.06,3.92,0.0,0.2445,7.2238,2.7167,52.3869,9.1036,12,0,0,0,1
2024-12-08,11.5262,-3.23,52.96,2.94,0.0,0.3786,27.969,3.4976,32.7881,5.7143,12,0,0,0,1
2024-12-09,22.5381,-2.23,58.05,2.33,0.0,0.5563,43.4131,3.6417,15.2905,11.5262,12,0,0,0,1
2024-12-10,19.9286,-1.01,62.51,2.03,0.0,0.4383,36.856,3.7071,23.1905,22.5381,12,0,0,0,1
2024-12-11,22.9071,-1.0,65.93,1.56,0.0,0.4935,34.9821,3.7452,24.4667,19.9286,12,0,0,0,1
2024-12-12,42.4619,-2.05,74.23,1.42,0.23,0.7251,47.6393,3.2655,6.9048,22.9071,12,0,0,0,1
2024-12-13,9.944,-2.42,51.19,3.86,0.21,0.2495,10.7738,2.5167,46.531,42.4619,12,0,0,0,1
2024-12-14,9.4988,-3.84,54.17,3.07,0.01,0.2873,18.525,2.5726,45.0714,9.944,12,0,0,0,1
2024-12-15,13.0119,-1.76,55.9,2.42,0.0,0.3339,25.1655,2.5929,41.6762,9.4988,12,0,0,0,1
2024-12-16,15.1119,-0.68,58.18,2.31,0.0,0.3788,32.3369,2.6036,31.9393,13.0119,12,0,0,0,1
2024-12-17,7.1821,-2.97,56.26,2.96,0.0,0.2518,13.7702,2.6071,51.0595,15.1119,12,0,0,0,1
2024-12-18,6.656,-3.47,49.37,2.55,0.0,0.2583,15.2905,2.5488,47.2464,7.1821,12,0,0,0,1
2024-12-19,25.3286,-4.83,65.53,1.59,0.0,0.5012,44.9536,2.9464,16.5417,6.656,12,0,0,0,1
2024-12-20,21.1607,-3.66,59.5,4.19,0.0,0.373,24.6655,2.5726,30.631,25.3286,12,0,0,0,1
2024-12-21,5.7702,-4.44,49.05,5.01,0.0,0.2414,7.7417,2.4655,51.7024,21.1607,12,0,0,0,1
2024-12-22,12.7655,-3.88,56.24,2.61,0.0,0.36,28.7083,2.7298,36.0357,5.7702,12,0,0,0,1
2024-12-23,21.0595,-2.79,55.27,2.02,0.0,0.522,40.2298,3.131,23.8095,12.7655,12,0,0,0,1
2024-12-24,29.5107,-2.08,63.28,0.99,0.0,0.5382,40.6893,2.5143,5.0952,21.0595,12,0,0,0,1
2024-12-25,21.4905,-4.02,52.84,4.29,0.0,0.3385,20.5226,1.8976,28.5298,29.5107,12,0,0,0,1
2024-12-26,8.6333,-6.22,52.75,3.0,0.0,0.235,12.6345,2.3869,42.294,21.4905,12,0,0,0,1
2024-12-27,6.3917,-6.31,48.36,4.63,0.0,0.2268,6.0798,2.3786,53.9988,8.6333,12,0,0,0,1
2024-12-28,12.8024,-5.05,54.78,3.0,0.0,0.3214,24.5583,2.5988,37.9298,6.3917,12,0,0,0,1
2024-12-29,32.619,-3.86,59.75,2.15,0.0,0.6051,53.5286,3.3714,10.894,12.8024,12,0,0,0,1
2024-12-30,24.6762,-2.83,55.81,4.41,0.0,0.3585,20.2607,2.7155,50.4024,32.619,12,0,0,0,1
2024-12-31,19.9702,-3.5,62.88,1.89,0.0,0.428,36.8548,3.0464,28.9512,24.6762,12,0,0,0,1
2025-01-01,23.6714,-3.05,58.75,1.58,0.0,0.5444,36.9536,3.2762,24.9524,19.9702,1,0,0,0,1
2025-01-02,9.525,-4.06,57.34,2.52,0.0,0.3042,18.0798,2.5833,46.3643,23.6714,1,0,0,0,1
2025-01-03,14.6881,-3.94,54.39,1.88,0.0,0.3544,30.8429,2.5286,33.2417,9.525,1,0,0,0,1
2025-01-04,25.7679,-2.12,57.14,2.35,0.0,0.4952,43.5798,3.3321,13.1417,14.6881,1,0,0,0,1
2025-01-05,21.7714,-1.36,53.61,4.03,0.0,0.4098,27.5083,2.769,37.7976,25.7679,1,0,0,0,1
2025-01-06,5.694,-3.16,55.86,3.55,0.0,0.251,10.5405,2.5607,50.3583,21.7714,1,0,0,0,1
2025-01-07,4.1024,-2.92,53.49,3.95,0.0,0.2262,8.2167,2.3726,47.7286,5.694,1,0,0,0,1
2025-01-08,3.7357,-6.51,44.22,4.87,0.0,0.207,3.7976,2.2988,56.4845,4.1024,1,0,0,0,1
2025-01-09,6.231,-6.82,49.1,2.87,0.0,0.2506,10.744,2.3869,53.0774,3.7357,1,0,0,0,1
2025-01-10,10.6845,-6.17,49.25,2.77,0.0,0.3551,25.569,2.9833,39.5167,6.231,1,0,0,0,1
2025-01-11,17.9607,-5.18,62.07,1.65,0.05,0.4323,32.2238,2.9929,27.7976,10.6845,1,0,0,0,1
2025-01-12,14.6131,-4.32,55.68,2.26,0.0,0.3098,17.0262,2.2488,42.6131,17.9607,1,0,0,0,1
2025-01-13,25.7107,-1.69,56.32,2.2,0.02,0.483,36.2738,2.6298,25.2738,14.6131,1,0,0,0,1
2025-01-14,7.3655,-4.59,44.82,5.48,0.01,0.2718,9.5298,2.7286,44.3357,25.7107,1,0,0,0,1
2025-01-15,10.8869,-5.75,49.2,3.09,0.0,0.3544,18.8619,2.6667,35.9762,7.3655,1,0,0,0,1
2025-01-16,17.0905,-2.45,52.56,3.07,0.0,0.4033,25.1357,3.306,36.8,10.8869,1,0,0,0,1
2025-01-17,35.1,-0.81,55.75,1.9,0.0,0.683,49.5583,4.631,15.5929,17.0905,1,0,0,0,1
2025-01-18,53.0655,-0.7,53.15,2.78,0.0,0.8892,57.7714,6.1083,15.1286,35.1,1,0,0,0,1
2025-01-19,18.4262,-0.03,48.75,3.02,0.0,0.4107,28.4012,3.2774,44.5702,53.0655,1,0,0,0,1
2025-01-20,35.3798,0.41,56.92,2.04,0.0,0.6133,48.0583,4.4583,19.8238,18.4262,1,0,0,0,1
2025-01-21,26.6607,0.74,55.59,2.33,0.0,0.5126,33.3655,3.6679,35.3262,35.3798,1,0,0,0,1
2025-01-22,34.9881,-0.88,63.35,1.45,0.0,0.7098,36.0738,5.1583,30.1,26.6607,1,0,0,0,1
2025-01-23,56.9631,-0.91,65.69,1.15,0.0,0.7775,40.9131,3.4714,24.7381,34.9881,1,0,0,0,1
2025-01-24,83.6655,-1.15,74.13,1.4,0.0,0.9746,39.4321,4.3905,35.1298,56.9631,1,0,0,0,1
2025-01-25,107.5274,-2.05,78.5,1.05,0.62,1.238,36.6179,4.1595,35.3476,83.6655,1,0,0,0,1
2025-01-26,39.8024,-3.28,50.31,5.08,0.94,0.4143,10.4476,3.0714,56.1893,107.5274,1,0,0,0,1
2025-01-27,3.8071,-8.21,37.44,6.69,0.0,0.2492,3.7881,2.6429,56.8107,39.8024,1,0,0,0,1
2025-01-28,11.4881,-7.85,42.94,3.1,0.0,0.3051,6.5048,3.7036,59.5429,3.8071,1,0,0,0,1
2025-01-29,70.6929,-5.95,56.79,1.49,0.0,0.4414,15.0464,6.481,46.7905,11.4881,1,0,0,0,1
2025-01-30,40.3429,-7.96,71.4,1.55,0.0,0.6114,11.5631,4.3988,51.9821,70.6929,1,0,0,0,1
2025-01-31,52.8917,-6.5,79.23,1.32,0.0,0.6871,14.7821,3.1869,44.4976,40.3429,1,0,0,0,1
2025-02-01,63.2667,-5.12,84.93,1.45,0.0,0.9556,16.8381,3.531,40.1095,52.8917,2,0,0,0,1
2025-02-02,38.3667,-3.49,55.34,3.78,0.0,0.5727,12.1952,2.6833,51.4238,63.2667,2,0,0,0,1
2025-02-03,4.1202,-6.58,42.05,4.16,0.0,0.2794,3.6667,3.1917,69.6345,38.3667,2,0,0,0,1
2025-02-04,6.4595,-6.92,43.29,4.2,0.0,0.2992,5.9524,3.0143,63.6857,4.1202,2,0,0,0,1
2025-02-05,8.5488,-6.94,40.29,3.39,0.0,0.3039,6.6155,3.4095,64.0631,6.4595,2,0,0,0,1
2025-02-06,11.5976,-7.97,43.45,5.0,0.0,0.2793,7.3083,3.0143,57.9893,8.5488,2,0,0,0,1
2025-02-07,5.2476,-11.73,33.58,7.58,0.0,0.2801,2.6202,3.0869,65.8143,11.5976,2,0,0,0,1
2025-02-08,6.4036,-8.36,41.54,3.46,0.0,0.2674,6.5286,3.1274,63.5405,5.2476,2,0,0,0,1
2025-02-09,11.0071,-6.82,47.66,2.27,0.0,0.3531,17.3667,3.3321,49.6119,6.4036,2,0,0,0,1
2025-02-10,41.0774,-3.5,56.76,1.5,0.0,0.6426,41.9119,4.8167,28.5988,11.0071,2,0,0,0,1
2025-02-11,88.7548,-2.04,71.59,1.65,0.0,0.9933,56.0917,7.2,23.1702,41.0774,2,0,0,0,1
2025-02-12,9.025,-1.45,45.17,3.72,0.0,0.2461,10.8929,3.131,60.2155,88.7548,2,0,0,0,1
2025-02-13,35.8976,0.1,45.35,2.66,0.0,0.417,28.581,4.0119,38.4679,9.025,2,0,0,0,1
2025-02-14,34.6012,2.53,44.85,2.54,0.0,0.5451,38.0833,4.8083,36.3464,35.8976,2,0,0,0,1
2025-02-15,45.0655,2.26,49.54,3.34,0.0,0.5115,32.7869,4.3012,47.9667,34.6012,2,0,0,0,1
2025-02-16,8.1619,0.06,42.71,3.28,0.0,0.2194,5.8798,3.2333,69.194,45.0655,2,0,0,0,1
2025-02-17,6.9857,-1.71,43.69,2.01,0.0,0.2469,9.8238,2.7631,56.619,8.1619,2,0,0,0,1
2025-02-18,15.4857,-1.05,42.1,2.15,0.0,0.3589,24.2024,3.1667,42.8524,6.9857,2,0,0,0,1
2025-02-19,9.9821,-0.58,43.92,1.9,0.0,0.3033,19.369,2.8464,50.8417,15.4857,2,0,0,0,1
2025-02-20,9.7833,-1.44,42.44,2.52,0.0,0.344,15.1655,3.2786,55.7595,9.9821,2,0,0,0,1
2025-02-21,7.9464,-3.31,45.94,2.17,0.0,0.2914,14.6238,2.9679,56.2202,9.7833,2,0,0,0,1
2025-02-22,7.4738,-4.22,40.78,3.11,0.0,0.2864,10.2821,3.0167,61.106,7.9464,2,0,0,0,1
2025-02-23,7.3452,-3.59,40.94,3.36,0.0,0.2944,8.3798,2.7821,66.2726,7.4738,2,0,0,0,1
2025-02-24,19.9048,-0.7,44.98,2.6,0.0,0.4837,34.4667,4.0381,40.6452,7.3452,2,0,0,0,1
2025-02-25,21.1226,1.05,43.76,3.65,0.0,0.4265,25.175,3.4429,53.7429,19.9048,2,0,0,0,1
2025-02-26,24.6476,1.71,43.84,2.07,0.0,0.5589,39.5667,4.7583,40.5238,21.1226,2,0,0,0,1
2025-02-27,68.2976,4.18,55.17,1.44,0.0,0.8011,54.5036,7.2631,37.8857,24.6476,2,0,0,0,1
2025-02-28,97.0071,6.93,48.1,2.39,0.0,0.9339,59.7333,6.2786,57.6071,68.2976,2,0,0,0,1
2025-03-01,160.5381,6.11,75.72,1.62,0.05,1.3802,53.4238,7.4179,66.2131,97.0071,3,1,0,0,0
2025-03-02,51.8202,2.26,61.73,2.27,0.91,0.7001,19.7333,3.994,63.3845,160.5381,3,1,0,0,0
2025-03-03,16.4417,0.91,47.64,1.58,0.0,0.454,26.7024,3.8881,49.7607,51.8202,3,1,0,0,0
2025-03-04,23.2619,1.15,48.06,1.94,0.0,0.4198,24.3655,4.2643,57.6417,16.4417,3,1,0,0,0
2025-03-05,50.4024,2.73,60.05,1.42,0.0,0.6911,33.8679,4.5738,49.8619,23.2619,3,1,0,0,0
2025-03-06,9.606,3.91,48.13,2.17,0.0,0.3026,17.8417,3.15,64.5571,50.4024,3,1,0,0,0
2025-03-07,48.4917,1.83,73.07,1.51,0.0,0.5244,32.9631,3.8738,49.4393,9.606,3,1,0,0,0
2025-03-08,81.0702,5.68,64.65,1.26,0.0,0.6288,30.6679,3.3738,66.2476,48.4917,3,1,0,0,0
2025-03-09,106.7786,6.25,65.53,2.6,0.0,0.7449,34.2714,3.6619,76.0476,81.0702,3,1,0,0,0
2025-03-10,104.7476,6.26,81.23,1.67,0.0,0.7442,25.8655,3.8524,95.144,106.7786,3,1,0,0,0
2025-03-11,150.4071,6.85,75.54,1.25,0.05,0.9817,43.7583,3.7083,48.7952,104.7476,3,1,0,0,0
2025-03-12,26.1917,8.04,37.28,3.12,0.0,0.361,19.9226,3.0476,60.044,150.4071,3,1,0,0,0
2025-03-13,46.5869,6.76,53.69,2.33,0.03,0.6317,40.6857,6.1524,47.931,26.1917,3,1,0,0,0
2025-03-14,30.7369,3.91,60.42,2.65,0.84,0.6665,22.6155,6.5881,63.1821,46.5869,3,1,0,0,0
2025-03-15,27.55,0.76,70.64,1.81,2.62,0.5463,18.4833,4.8345,59.3881,30.7369,3,1,0,0,0
2025-03-16,10.1702,1.43,41.09,3.26,0.0,0.337,15.0048,3.094,65.9571,27.55,3,1,0,0,0
2025-03-17,10.7071,1.53,43.01,4.96,0.03,0.3112,17.6952,3.1381,66.3333,10.1702,3,1,0,0,0
2025-03-18,13.019,4.22,44.45,2.43,0.0,0.3129,17.7702,3.1262,64.8202,10.7071,3,1,0,0,0
2025-03-19,15.8548,9.4,40.13,3.82,0.0,0.3865,29.9083,3.4333,54.2571,13.019,3,1,0,0,0
2025-03-20,9.4988,11.88,39.42,5.51,0.0,0.3264,22.7119,3.3595,60.9262,15.8548,3,1,0,0,0
2025-03-21,10.2012,14.8,35.02,4.72,0.0,0.2996,15.9381,3.194,73.3393,9.4988,3,1,0,0,0
2025-03-22,17.4833,15.22,31.9,4.99,0.0,0.3144,17.2845,3.4345,71.9333,10.2012,3,1,0,0,0
2025-03-23,47.8631,13.52,31.4,4.24,0.0,0.3477,19.4393,3.8881,78.9619,17.4833,3,1,0,0,0
2025-03-24,25.8345,12.4,36.52,4.03,0.01,0.3176,13.7917,3.3083,77.6595,47.8631,3,1,0,0,0
2025-03-25,10.6976,10.57,43.35,4.19,0.07,0.3239,13.2786,3.4619,70.4952,25.8345,3,1,0,0,0
2025-03-26,31.1929,9.73,48.31,3.36,0.21,0.4668,14.0119,3.8381,80.4381,10.6976,3,1,0,0,0
2025-03-27,14.2298,7.26,31.34,4.12,0.0,0.2669,4.419,2.9702,79.9964,31.1929,3,1,0,0,0
2025-03-28,11.1321,2.39,37.93,2.55,0.07,0.2813,8.369,3.2321,73.394,14.2298,3,1,0,0,0
2025-03-29,5.8726,1.46,35.75,3.27,0.0,0.254,8.1619,2.8036,60.1726,11.1321,3,1,0,0,0
2025-03-30,16.7274,5.51,38.37,2.02,0.0,0.3985,25.4893,3.9869,58.1679,5.8726,3,1,0,0,0
2025-03-31,33.0298,9.66,36.3,2.07,0.0,0.4738,37.6095,4.6905,53.3405,16.7274,3,1,0,0,0
2025-04-01,15.6321,10.76,32.69,5.07,0.0,0.3304,20.8298,3.7464,61.1405,33.0298,4,1,0,0,0
2025-04-02,7.2095,9.58,36.68,2.36,0.0,0.2788,10.8238,3.319,75.856,15.6321,4,1,0,0,0
2025-04-03,28.7976,10.8,38.81,2.88,0.0,0.3831,28.4238,4.7738,72.2571,7.2095,4,1,0,0,0
2025-04-04,37.8417,12.02,37.16,4.39,0.0,0.461,30.9321,4.9643,65.6964,28.7976,4,1,0,0,0
2025-04-05,5.3012,11.5,26.67,3.52,0.0,0.2762,10.4,3.3238,75.7786,37.8417,4,1,0,0,0
2025-04-06,32.1726,12.33,36.35,2.43,0.0,0.4762,30.475,6.631,70.1476,5.3012,4,1,0,0,0
2025-04-07,34.2452,14.38,37.47,3.62,0.0,0.5985,27.6095,6.6012,76.7405,32.1726,4,1,0,0,0
2025-04-08,15.9845,12.92,34.83,2.95,0.31,0.3586,20.5917,4.3452,78.8179,34.2452,4,1,0,0,0
2025-04-09,24.3619,13.73,56.5,1.26,0.76,0.4302,23.1548,4.6,76.1667,15.9845,4,1,0,0,0
2025-04-10,41.5131,16.16,43.88,2.16,0.0,0.5664,35.7548,4.8036,74.8952,24.3619,4,1,0,0,0
2025-04-11,63.3024,17.4,41.48,2.58,0.07,0.5998,26.3262,5.6702,97.5726,41.5131,4,1,0,0,0
2025-04-12,17.875,6.34,26.62,9.71,0.09,0.2865,3.519,3.2,75.6226,63.3024,4,1,0,0,0
2025-04-13,18.7298,7.79,25.19,8.44,0.0,0.2813,3.0238,3.4202,79.0036,17.875,4,1,0,0,0
2025-04-14,24.9143,14.39,29.37,6.85,0.0,0.3418,8.7964,3.0655,84.8512,18.7298,4,1,0,0,0
2025-04-15,25.5048,20.52,31.84,3.88,0.0,0.4969,33.4167,4.5869,58.7345,24.9143,4,1,0,0,0
2025-04-16,59.1107,19.57,41.24,2.47,0.0,0.931,33.206,8.1298,87.3881,25.5048,4,1,0,0,0
2025-04-17,35.7381,19.71,40.24,3.09,0.0,0.5811,19.6833,5.081,93.019,59.1107,4,1,0,0,0
2025-04-18,10.7345,9.11,64.61,1.54,15.2,0.3743,16.994,3.4298,60.8393,35.7381,4,1,0,0,0
2025-04-19,23.8083,14.11,59.7,1.63,0.14,0.4619,14.8738,3.4798,64.4571,10.7345,4,1,0,0,0
2025-04-20,42.2119,15.85,64.43,2.45,0.51,0.5333,26.8798,4.3774,83.7119,23.8083,4,1,0,0,0
2025-04-21,52.3512,16.36,58.52,2.2,1.63,0.8996,36.3988,5.319,44.425,42.2119,4,1,0,0,0
2025-04-22,8.3262,16.05,31.78,2.8,0.0,0.3269,17.5012,3.2774,73.2179,52.3512,4,1,0,0,0
2025-04-23,15.6595,16.91,28.46,5.09,0.0,0.3146,21.2857,3.4857,66.7952,8.3262,4,1,0,0,0
2025-04-24,7.2107,12.8,24.79,3.97,0.0,0.2477,8.4214,3.0869,75.4619,15.6595,4,1,0,0,0
2025-04-25,18.4548,14.78,33.02,2.6,0.08,0.3712,23.8952,4.044,63.9702,7.2107,4,1,0,0,0
2025-04-26,53.656,17.29,51.24,1.8,0.0,0.6361,37.2524,6.1595,95.1369,18.4548,4,1,0,0,0
2025-04-27,9.3679,17.66,27.3,3.37,0.0,0.2698,11.7512,3.2155,77.819,53.656,4,1,0,0,0
2025-04-28,20.4762,18.45,34.84,2.52,0.0,0.3964,26.3548,4.281,68.694,9.3679,4,1,0,0,0
2025-04-29,26.4917,19.97,31.9,2.66,0.0,0.5033,30.7524,5.831,71.9845,20.4762,4,1,0,0,0
2025-04-30,13.7857,17.38,26.29,4.03,0.25,0.3367,25.8071,3.3238,68.4738,26.4917,4,1,0,0,0
2025-05-01,10.3857,16.67,28.25,3.28,0.01,0.2598,9.6226,3.1381,78.3155,13.7857,5,1,0,0,0
2025-05-02,15.0679,12.76,56.55,2.51,2.47,0.5146,17.0238,4.1345,63.6762,10.3857,5,1,0,0,0
2025-05-03,7.6976,15.5,25.91,3.89,0.0,0.2368,8.0333,2.9024,68.969,15.0679,5,1,0,0,0
2025-05-04,18.4083,16.08,34.54,1.65,1.44,0.3048,16.0131,3.3869,75.7524,7.6976,5,1,0,0,0
2025-05-05,29.4107,13.42,64.99,1.83,6.19,0.4285,13.0619,3.0714,69.5881,18.4083,5,1,0,0,0
2025-05-06,12.4179,15.1,47.87,2.87,0.28,0.2992,11.3667,3.0452,75.5214,29.4107,5,1,0,0,0
2025-05-07,37.7738,16.64,58.01,2.96,0.25,0.4486,16.3798,3.681,76.931,12.4179,5,1,0,0,0
2025-05-08,59.4667,18.37,68.38,2.8,1.04,0.6369,23.0179,3.8405,82.6298,37.7738,5,1,0,0,0
2025-05-09,15.225,11.96,85.25,3.29,52.39,0.4827,9.7107,3.275,65.2464,59.4667,5,1,0,0,0
2025-05-10,10.9393,16.76,41.72,3.49,0.0,0.1901,8.0262,1.7333,36.2655,15.225,5,1,0,0,0
2025-05-11,33.0952,20.28,43.89,2.19,0.02,0.3814,26.5762,3.175,68.5345,10.9393,5,1,0,0,0
2025-05-12,45.1131,21.22,52.44,1.6,0.0,0.5786,33.2131,4.3798,113.525,33.0952,5,1,0,0,0
2025-05-13,48.9393,23.65,54.12,2.09,0.02,0.6152,24.0036,4.444,128.6786,45.1131,5,1,0,0,0
2025-05-14,11.5024,19.14,53.63,3.78,7.02,0.3383,11.6667,2.8619,73.0345,48.9393,5,1,0,0,0
2025-05-15,22.181,20.76,59.47,3.15,0.14,0.4581,14.2238,3.5631,92.9071,11.5024,5,1,0,0,0
2025-05-16,39.681,21.51,63.09,3.0,1.68,0.5858,23.4976,4.7202,111.9298,22.181,5,1,0,0,0
2025-05-17,13.1821,16.57,34.16,5.1,0.01,0.2601,8.4821,3.1321,76.3929,39.681,5,1,0,0,0
2025-05-18,19.6798,17.27,50.19,2.08,0.99,0.3763,24.1167,3.7048,67.8917,13.1821,5,1,0,0,0
2025-05-19,26.5714,24.22,53.56,1.58,0.66,0.4889,25.5274,3.7964,106.994,19.6798,5,1,0,0,0
2025-05-20,58.0929,24.43,56.16,2.12,0.2,0.9606,27.4845,5.494,151.2512,26.5714,5,1,0,0,0
2025-05-21,46.7881,23.37,57.2,2.25,0.19,0.9432,15.9143,4.8155,133.2976,58.0929,5,1,0,0,0
2025-05-22,39.6583,16.8,70.84,2.43,15.84,0.5498,21.7107,3.3369,71.3238,46.7881,5,1,0,0,0
2025-05-23,32.2405,16.52,57.72,2.34,1.45,0.4251,16.069,2.9905,59.8988,39.6583,5,1,0,0,0
2025-05-24,19.9619,20.5,40.04,1.98,0.0,0.3621,20.8786,2.8607,67.7357,32.2405,5,1,0,0,0
2025-05-25,28.3774,20.85,49.52,2.5,0.34,0.5175,23.9298,4.931,98.5726,19.9619,5,1,0,0,0
2025-05-26,31.1738,22.23,52.57,1.11,0.32,0.5835,27.0738,4.2714,106.2012,28.3774,5,1,0,0,0
2025-05-27,20.8964,24.62,43.37,1.85,0.0,0.4448,24.6381,3.8155,107.5048,31.1738,5,1,0,0,0
2025-05-28,30.7512,24.49,43.83,1.85,0.0,0.4787,23.2774,3.7298,118.6131,20.8964,5,1,0,0,0
2025-05-29,41.1167,24.75,44.4,2.44,0.0,0.6958,21.4512,5.5774,146.7738,30.7512,5,1,0,0,0
2025-05-30,41.7833,23.05,57.96,2.74,1.36,0.5921,25.5226,3.9988,136.0929,41.1167,5,1,0,0,0
2025-05-31,49.5917,22.07,63.84,2.12,1.96,0.718,27.7048,3.5357,86.5524,41.7833,5,1,0,0,0
2025-06-01,42.625,20.26,71.29,1.76,1.92,0.7464,16.025,3.7476,94.5714,49.5917,6,0,1,0,0
2025-06-02,13.0036,21.32,48.62,3.35,1.08,0.3581,12.3821,2.9393,79.5988,42.625,6,0,1,0,0
