date,PM2.5,WindSpeed,Humidity,NO2,CO,O3,Precipitation,Temperature,Lag_PM2.5,month
2025-12-14,25.3881,2.05,71.36,33.3702,0.5723,28.2083,0.0,-4.09,19.8167,12
2025-12-15,45.8524,1.52,72.95,47.569,0.8167,15.1917,0.0,-2.26,25.3881,12
2025-12-16,33.9881,2.33,70.01,39.5929,0.7344,23.6048,0.0,-1.94,45.8524,12
2025-12-17,62.2024,1.97,74.73,49.444,0.9723,16.7929,0.0,-2.3,33.9881,12
2025-12-18,134.7107,0.97,90.37,55.1155,1.1833,8.5012,0.0,-2.3,62.2024,12
2025-12-19,107.1595,2.81,70.15,32.3988,0.8743,35.0893,0.0,0.3,134.7107,12
2025-12-20,2.5036,4.6,46.15,8.9429,0.294,53.2214,0.0,-3.53,107.1595,12
2025-12-21,11.5714,1.95,65.38,29.7381,0.4529,23.7024,0.0,-6.98,2.5036,12
2025-12-22,41.8917,0.95,83.95,50.0119,0.8094,8.9024,0.43,-4.34,11.5714,12
2025-12-23,31.2869,3.07,68.16,31.9869,0.5767,32.6345,0.5,-1.78,41.8917,12
2025-12-24,7.0238,3.17,59.05,23.7381,0.3815,35.1107,0.87,-4.26,31.2869,12
2025-12-25,8.3167,2.11,53.1,14.5667,0.316,40.6405,0.0,-6.48,7.0238,12
2025-12-26,30.0167,1.27,66.49,42.1881,0.6155,10.844,0.0,-6.75,8.3167,12
2025-12-27,43.1714,1.94,73.19,47.6512,0.7571,9.706,0.0,-4.32,30.0167,12
2025-12-28,72.1417,2.03,76.71,63.2071,1.0215,8.606,0.0,-2.66,43.1714,12
2025-12-29,16.9393,2.59,61.73,26.0988,0.4299,42.2702,0.0,-3.01,72.1417,12
2025-12-30,9.0964,3.21,61.5,17.8071,0.3457,46.4107,0.0,-5.97,16.9393,12
2025-12-31,6.9893,2.27,59.47,15.7667,0.3236,41.406,0.0,-8.8,9.0964,12
2026-01-01,12.3167,2.88,60.71,24.906,0.4294,30.8452,0.0,-7.6,6.9893,1
2026-01-02,21.6583,2.22,69.38,32.4155,0.5094,27.9429,0.0,-7.12,12.3167,1
2026-01-03,32.4702,2.64,63.84,45.3417,0.6788,16.6524,0.0,-3.52,21.6583,1
2026-01-04,38.1714,1.75,67.29,46.9393,0.7929,16.2595,0.0,-2.33,32.4702,1
2026-01-05,26.4738,2.94,63.47,38.1905,0.6418,28.0655,0.0,-3.86,38.1714,1
2026-01-06,22.2262,4.83,59.19,26.2083,0.492,43.0083,0.0,-3.18,26.4738,1
2026-01-07,10.6786,2.73,59.73,20.5274,0.3568,47.4,0.0,-3.97,22.2262,1
2026-01-08,30.4774,2.0,71.48,46.2238,0.6312,19.7083,0.0,-4.75,10.6786,1
2026-01-09,43.175,3.51,65.78,43.8345,0.6854,26.2179,0.0,-1.91,30.4774,1
2026-01-10,5.4429,5.98,46.53,4.0583,0.2914,62.0524,0.0,-5.5,43.175,1
2026-01-11,10.8762,2.7,56.55,12.7726,0.3992,46.7929,0.0,-8.07,5.4429,1
2026-01-12,23.5393,2.9,66.74,36.5202,0.5557,25.1071,0.0,-4.37,10.8762,1
2026-01-13,14.819,1.72,65.27,28.7607,0.4456,42.081,0.0,-5.17,23.5393,1
2026-01-14,38.0738,1.09,86.97,48.5726,0.7242,14.3583,0.01,-4.37,14.819,1
2026-01-15,70.1798,1.69,79.37,56.7571,0.8979,12.9774,0.0,-2.11,38.0738,1
2026-01-16,33.6798,2.55,64.38,25.0321,0.6054,40.7512,0.0,-3.66,70.1798,1
2026-01-17,10.7286,2.26,64.29,16.1679,0.4625,48.2036,0.05,-9.03,33.6798,1
2026-01-18,21.3119,1.68,70.26,18.694,0.5657,42.9393,0.16,-8.09,10.7286,1
2026-01-19,5.8952,4.25,44.61,6.5274,0.3496,55.4417,0.0,-11.58,21.3119,1
2026-01-20,8.4012,3.04,52.43,16.0976,0.3656,43.7048,0.0,-12.34,5.8952,1
2026-01-21,11.0726,2.35,55.29,20.2762,0.3658,42.5107,0.0,-10.31,8.4012,1
2026-01-22,19.0321,1.53,57.22,35.8726,0.5161,24.7286,0.0,-8.16,11.0726,1
2026-01-23,24.6405,2.62,54.58,36.9452,0.5715,28.1429,0.0,-6.3,19.0321,1
2026-01-24,24.8393,1.93,59.01,41.9881,0.588,24.2071,0.0,-5.71,24.6405,1
2026-01-25,23.7833,1.93,63.77,28.4238,0.5399,40.2845,0.0,-7.52,24.8393,1
2026-01-26,36.0381,2.52,68.82,31.3048,0.5196,32.8381,0.0,-4.12,23.7833,1
2026-01-27,16.0488,1.66,62.74,30.3548,0.427,40.0048,0.0,-4.83,36.0381,1
2026-01-28,37.7417,1.94,72.13,38.8548,0.7567,25.2095,0.0,-5.88,16.0488,1
2026-01-29,48.3202,1.37,72.13,33.8119,0.7221,29.7845,0.0,-5.97,37.7417,1
2026-01-30,81.4274,1.62,84.78,46.0607,0.8727,18.8298,0.05,-4.66,48.3202,1
2026-01-31,60.9893,2.35,62.11,37.0631,0.6882,33.7845,0.0,-3.78,81.4274,1
2026-02-01,27.2917,3.38,59.14,28.2488,0.4549,43.7702,0.0,-2.9,60.9893,2
2026-02-02,11.3262,2.04,59.47,25.0286,0.3475,50.5143,0.0,-2.37,27.2917,2
2026-02-03,42.5512,1.38,66.77,49.5667,0.6633,24.2571,0.0,0.19,11.3262,2
2026-02-04,61.4214,2.2,61.58,53.5012,0.7935,29.3143,0.0,2.6,42.5512,2
2026-02-05,18.9083,4.55,47.46,15.4107,0.3715,60.5333,0.0,-3.08,61.4214,2
2026-02-06,4.2571,2.11,50.67,9.6512,0.2938,63.0821,0.07,-8.41,18.9083,2
2026-02-07,5.6857,3.35,51.31,14.3655,0.3063,54.0821,0.0,-8.55,4.2571,2
2026-02-08,15.7845,1.86,57.9,25.2321,0.4035,44.3643,0.0,-4.99,5.6857,2
2026-02-09,55.5143,1.23,66.59,49.6869,0.7389,22.5321,0.0,-1.56,15.7845,2
2026-02-10,53.6869,3.62,60.83,37.3202,0.646,38.3738,0.0,0.48,55.5143,2
2026-02-11,19.75,2.46,57.43,22.2583,0.451,50.3476,0.0,0.54,53.6869,2
2026-02-12,42.894,2.78,57.78,34.4655,0.6513,44.6417,0.0,2.89,19.75,2
2026-02-13,52.569,2.19,58.77,34.0905,0.7463,54.1893,0.0,4.46,42.894,2
2026-02-14,46.5524,4.62,47.33,23.4155,0.609,61.4238,0.0,4.86,52.569,2
2026-02-15,3.7548,4.07,40.65,3.9036,0.2762,73.4821,0.0,-1.31,46.5524,2
2026-02-16,12.7571,2.46,47.42,6.4381,0.3706,66.9238,0.0,-1.0,3.7548,2
2026-02-17,54.1631,3.28,46.63,14.3762,0.503,58.1726,0.0,1.33,12.7571,2
2026-02-18,17.256,2.7,53.67,7.2881,0.3582,71.631,0.0,2.14,54.1631,2
2026-02-19,36.95,2.55,55.46,16.9893,0.5862,63.0548,0.0,3.42,17.256,2
2026-02-20,52.9917,1.97,57.56,24.8321,0.6539,69.7036,0.0,6.14,36.95,2
2026-02-21,71.7155,4.37,54.77,22.6214,0.6738,69.8155,0.0,6.41,52.9917,2
2026-02-22,6.7214,5.31,37.4,2.7202,0.3008,75.3143,0.0,-1.53,71.7155,2
2026-02-23,10.4679,2.0,48.98,9.1048,0.3837,68.5905,0.0,-1.2,6.7214,2
2026-02-24,34.2619,1.66,71.43,20.3298,0.6739,58.1881,0.0,0.05,10.4679,2
2026-02-25,75.2893,1.74,90.57,32.3393,1.0455,23.3821,0.03,1.45,34.2619,2
2026-02-26,55.1607,2.59,74.78,23.1321,0.6785,39.2274,0.54,2.39,75.2893,2
2026-02-27,20.9655,1.61,69.91,15.5357,0.4669,39.2226,0.75,-0.13,55.1607,2
2026-02-28,51.9726,2.1,74.12,24.0464,0.7406,35.2298,0.93,-1.9,20.9655,2
2026-03-01,67.6821,0.87,67.57,24.9167,0.8617,35.4024,0.15,-0.27,51.9726,3
2026-03-02,87.3262,1.2,82.86,26.9048,1.06,29.0369,1.8,0.08,67.6821,3
2026-03-03,75.9786,2.3,60.5,18.2643,0.825,54.9167,0.12,2.01,87.3262,3
2026-03-04,46.0429,2.49,80.45,17.5631,0.6074,47.2083,2.34,-1.13,75.9786,3
2026-03-05,50.6976,1.45,78.42,19.475,0.7027,44.6726,0.95,-2.04,46.0429,3
2026-03-06,19.8464,2.4,54.42,20.7036,0.4565,47.3262,0.0,-1.05,50.6976,3
2026-03-07,54.1155,2.16,66.77,29.844,0.624,41.7131,0.0,0.42,19.8464,3
2026-03-08,49.4405,2.36,64.16,24.0774,0.5617,54.1667,0.0,2.69,54.1155,3
2026-03-09,10.4679,2.02,50.9,18.5179,0.3365,59.881,0.0,2.83,49.4405,3
2026-03-10,66.5631,1.18,65.04,36.1524,0.6249,49.3,0.0,3.64,10.4679,3
2026-03-11,35.2476,2.36,53.82,26.3667,0.4785,58.4857,0.0,5.29,66.5631,3
2026-03-12,70.9298,2.15,70.75,27.5417,0.6935,75.4952,0.0,3.74,35.2476,3
2026-03-13,66.3869,0.94,79.0,45.9988,0.6705,35.219,0.5,3.62,70.9298,3
2026-03-14,27.5714,1.82,57.8,19.5226,0.4376,54.5952,0.03,4.48,66.3869,3
2026-03-15,41.5143,1.2,51.05,27.2036,0.5082,44.5655,0.0,5.82,27.5714,3
2026-03-16,41.331,2.35,55.59,29.4179,0.503,61.4881,0.0,5.14,41.5143,3
2026-03-17,108.4405,1.63,82.0,40.4631,0.8627,52.0155,0.29,3.69,41.331,3
2026-03-18,9.475,3.81,36.1,11.2405,0.2888,71.7167,0.19,4.47,108.4405,3
2026-03-19,24.4298,2.31,43.58,29.0,0.3886,55.7393,0.33,6.29,9.475,3
2026-03-20,31.0381,2.55,49.72,28.25,0.4457,54.4381,0.0,4.73,24.4298,3
2026-03-21,51.8429,1.81,63.4,33.9381,0.6262,54.2238,0.04,5.82,31.0381,3
2026-03-22,52.2226,2.37,51.42,32.856,0.5361,53.7988,0.05,11.24,51.8429,3
2026-03-23,81.7155,2.13,58.47,24.5274,0.7352,89.8548,0.06,8.79,52.2226,3
2026-03-24,103.8583,1.64,64.27,38.5357,0.769,78.2286,0.0,10.31,81.7155,3
2026-03-25,122.9226,2.14,47.33,40.1393,0.7377,90.9619,0.0,13.71,103.8583,3
2026-03-26,117.1429,1.97,48.87,36.4048,0.9331,105.9655,0.0,13.88,122.9226,3
2026-03-27,11.5369,2.04,41.67,17.0714,0.2979,76.1214,0.0,11.8,117.1429,3
2026-03-28,45.456,1.84,56.9,33.3393,0.466,60.5167,0.54,11.05,11.5369,3
2026-03-29,49.519,2.39,66.21,30.6357,0.5463,67.1917,0.7,12.36,45.456,3
2026-03-30,9.4536,1.92,53.13,15.394,0.3468,63.4286,0.01,9.55,49.519,3
2026-03-31,26.4571,1.16,60.76,26.9738,0.4305,53.2226,3.35,10.39,9.4536,3
2026-04-01,16.5119,3.21,45.06,17.4083,0.3487,67.9393,0.0,9.46,26.4571,4
2026-04-02,36.1405,1.9,63.33,29.2786,0.4564,70.3845,0.0,10.7,16.5119,4
2026-04-03,63.5357,3.92,58.24,31.4893,0.6076,66.6381,0.01,12.36,36.1405,4
2026-04-04,27.5119,3.94,45.8,17.0952,0.3963,84.2024,0.0,9.24,63.5357,4
2026-04-05,14.6226,4.85,39.91,14.6988,0.3265,72.894,0.0,8.97,27.5119,4
2026-04-06,3.6429,4.13,32.32,7.6083,0.2388,77.4679,0.0,7.32,14.6226,4
2026-04-07,8.7202,2.62,39.27,10.5452,0.259,76.3333,0.0,6.34,3.6429,4
2026-04-08,46.9048,2.75,60.75,30.6405,0.4669,69.4024,1.04,10.75,8.7202,4
2026-04-09,42.8179,1.92,89.39,17.706,0.6664,54.4524,5.51,10.42,46.9048,4
2026-04-10,25.8679,3.58,49.35,18.7798,0.5151,58.9869,0.02,14.53,42.8179,4
2026-04-11,13.4929,3.18,40.32,25.9226,0.3643,69.7798,0.0,13.85,25.8679,4
2026-04-12,33.619,1.62,44.95,30.3845,0.5537,76.9631,0.0,16.12,13.4929,4
2026-04-13,35.1393,2.32,43.12,25.3833,0.5336,68.9726,0.01,12.81,33.619,4
2026-04-14,45.906,2.0,66.38,38.7393,0.7025,51.0333,0.82,13.31,35.1393,4
2026-04-15,72.5548,2.08,70.06,34.3405,0.8337,81.8845,0.12,14.98,45.906,4
2026-04-16,72.5548,1.97,82.2,28.8905,0.6845,65.9667,12.16,14.12,72.5548,4
2026-04-17,39.5107,1.59,65.16,16.9952,0.4825,62.3321,0.14,16.09,72.5548,4
2026-04-18,73.5155,2.49,63.84,25.3179,0.7118,89.9952,0.05,16.9,39.5107,4
2026-04-19,30.5012,4.33,52.52,14.9536,0.3686,76.1988,1.36,12.85,73.5155,4
2026-04-20,26.2857,3.56,27.43,11.5774,0.2331,75.1202,0.0,11.86,30.5012,4
2026-04-21,27.331,3.38,33.74,22.8369,0.384,62.4071,0.0,15.75,26.2857,4
2026-04-22,30.2095,2.55,48.05,20.8857,0.4695,79.2786,0.0,14.91,27.331,4
2026-04-23,36.9798,2.43,60.77,21.7417,0.5306,89.3143,0.0,15.07,30.2095,4
2026-04-24,38.7417,1.36,56.88,20.1262,0.4661,80.1214,0.0,17.65,36.9798,4
2026-04-25,37.0917,2.77,56.57,23.1214,0.4854,86.2369,0.0,19.11,38.7417,4
2026-04-26,19.0345,3.82,50.68,18.0167,0.3589,78.2226,0.01,17.66,37.0917,4
2026-04-27,8.8119,4.11,50.13,15.369,0.2704,70.6167,0.28,15.0,19.0345,4
2026-04-28,10.9226,2.62,41.89,15.3667,0.29,69.219,0.2,13.62,8.8119,4
2026-04-29,6.825,1.28,28.13,19.6952,0.2431,68.256,0.0,16.9,10.9226,4
2026-04-30,20.6345,1.29,26.91,24.3214,0.3201,89.5071,0.0,20.09,6.825,4
2026-05-01,32.7214,1.56,35.04,22.169,0.4945,107.6964,0.0,19.86,20.6345,5
2026-05-02,16.2155,1.86,51.56,16.5571,0.3957,71.856,2.14,15.5,32.7214,5
2026-05-03,5.3262,2.18,40.25,11.494,0.233,60.725,0.09,14.38,16.2155,5
2026-05-04,15.0607,1.97,27.5,16.5655,0.2776,80.9048,0.0,18.39,5.3262,5
2026-05-05,30.1917,2.08,41.21,17.6583,0.4137,106.7381,0.0,20.97,15.0607,5
2026-05-06,21.519,1.62,42.61,15.2131,0.3654,79.3571,0.62,20.01,30.1917,5
2026-05-07,6.6607,2.96,24.88,7.4405,0.1965,79.6369,0.0,16.91,21.519,5
2026-05-08,17.2274,1.86,21.8,21.6619,0.2758,79.6631,0.0,19.52,6.6607,5
2026-05-09,35.2131,1.26,44.74,24.4262,0.4176,81.325,1.08,18.18,17.2274,5
2026-05-10,26.894,1.54,35.93,24.044,0.3802,78.4869,0.03,23.45,35.2131,5
2026-05-11,22.3143,1.27,39.84,18.944,0.5399,123.2702,0.07,23.54,26.894,5
2026-05-12,38.6786,2.02,47.48,20.8595,0.5833,125.675,0.09,24.3,22.3143,5
2026-05-13,52.2345,1.2,51.18,21.0548,0.7225,144.2643,1.65,26.28,38.6786,5
2026-05-14,60.1095,1.88,63.9,17.1643,0.8862,134.4881,4.49,24.99,52.2345,5
2026-05-15,47.8381,1.86,67.96,14.7857,0.733,98.594,1.49,22.34,60.1095,5
2026-05-16,31.2071,2.1,69.19,12.2905,0.5965,80.3107,4.94,19.66,47.8381,5
2026-05-17,16.8881,0.79,90.67,13.0869,0.6168,38.769,46.6,18.8,31.2071,5
2026-05-18,5.0321,1.09,68.17,10.1702,0.3499,80.175,5.2,21.4,16.8881,5
2026-05-19,18.469,0.43,76.58,15.7,0.5594,82.5048,0.0,21.1,5.0321,5
2026-05-20,18.9417,1.18,75.11,11.2583,0.5293,75.756,1.88,19.4,18.469,5
2026-05-21,15.0321,0.96,75.58,12.7179,0.4025,80.4571,0.1,20.8,18.9417,5
